region,country,place,latitude,longitude,altitude,koppen
Region-5,Philippines,CatarmanNorthernSamar,12.5,124.61666666666666,6.58,Af
Region-5,Philippines,CatbaloganWesternSamar,11.766666666666667,124.88333333333334,5,Af
Region-5,Philippines,CotabatoCityMaguindanao,7.15,124.2,44.9,Af
Region-5,Philippines,CubiPtSubicBayOlongapoCity,14.783333333333331,120.26666666666668,19.07,Am
Region-5,Philippines,CuyoPalawan,10.85,121.0,,Aw
Region-5,Philippines,DaetCamarinesNorte,14.116666666666667,122.96666666666668,3.92,Af
Region-5,Philippines,DagupanCityPangasinan,16.083333333333332,120.35,2,Am
Region-5,Philippines,DavaoCityDavaoDelSur,7.116666666666666,125.65,18,Af
Region-5,Philippines,DumagueteCityNegrosOriental,9.333333333333334,123.3,8,Am
Region-5,Philippines,GeneralSantosCitySouthCotabato,6.05,125.1,132.199,Aw
Region-5,Philippines,GuiuanEasternSamar,11.033333333333331,125.75,60,Af
Region-5,Philippines,HinatuanSurigaoDelSur,8.366666666666667,126.33333333333331,3,Af
Region-5,Philippines,IbaZambales,15.316666666666666,119.96666666666668,5.398,Am
Region-5,Philippines,InfantaQuezon,14.733333333333333,121.66666666666669,7,Af
Region-5,Philippines,LaoagCityIlocosNorte,18.166666666666668,120.53333333333332,5.4,Aw
Region-5,Philippines,LegazpiCityAlbay,13.15,123.71666666666668,15.487,Af
Region-5,Philippines,MaasinSouthernLeyte,10.133333333333333,124.85,72,Af
Region-5,Philippines,MactanInternationalAirportCebu,10.316666666666666,123.95,24.3,Am
Region-5,Philippines,MalaybalayBukidnon,8.15,125.13333333333334,689.5,Af
Region-5,Philippines,MasbateCityMasbate,12.35,123.61666666666666,10,Am
Region-5,Philippines,PortAreaManila,14.583333333333334,120.96666666666668,15,Am
Region-5,Philippines,PuertoPrincesaCityPalawan,9.733333333333333,118.75,14.9,Aw
Region-5,Philippines,RomblonCityRomblon,12.566666666666666,122.26666666666668,176.55,Af
Region-5,Philippines,RoxasCityCapiz,11.6,122.73333333333332,4,Af
Region-5,Philippines,SangleyPointCavite,14.483333333333333,120.9,,Am
Region-5,Philippines,ScienceGardenQuezonCityMetroManila,14.633333333333333,121.03333333333332,42,Am
Region-5,Philippines,SinaitIlocosSur,17.883333333333333,120.45,58.129,Aw
Region-5,Philippines,SurigaoCitySurigaoDelNorte,9.766666666666667,125.48333333333332,39.27,Af
Region-5,Philippines,TaclobanCityLeyte,11.216666666666669,125.01666666666668,2.2,Af
Region-5,Philippines,TayabasCityQuezon,14.016666666666667,121.58333333333331,157.7,Af
Region-5,Philippines,TuguegaraoCityCagayan,17.633333333333333,121.75,62,Am
Region-5,Philippines,ViracCatanduanes,13.566666666666666,124.2,40,Af
Region-5,Philippines,ZamboangaCityZamboangaDelSur,6.916666666666667,122.05,6.9,Am
Region-5,Samoa,Samoa_Apia,-13.893333333333334,-171.84833333333336,2,Af
Region-5,Singapore,ChangiAirport,1.375,104.06166666666668,14,Af
Region-5,SolomonIslands,Henderson,-9.416666666666666,160.05,8,Af
Region-5,SolomonIslands,Honiara,-9.416666666666666,159.96666666666667,55,Af
Region-5,SolomonIslands,Munda,-8.333333333333334,157.26666666666668,3,Af
Region-5,Tuvalu,FUNAFUTI_AERO,-8.568333333333333,179.26166666666668,"2.5
",Af
Region-5,Tuvalu,NANUMEA_IS,-5.668333333333334,176.11833333333334,"2.0
",Af
Region-5,Tuvalu,NIULAKITA_IS,-10.863333333333332,179.46833333333333,"3.0
",Af
Region-6,Armenia,Amasia,40.95,43.78333333333333,1876.039,Dfb
Region-6,Armenia,AnanunPass,39.81666666666667,44.983333333333334,2122.122,Dsb
Region-6,Armenia,Aparan,40.583333333333336,44.35,1889.327,Dfb
Region-6,Armenia,Ararat,39.81666666666667,44.7,817.972,BSk
Region-6,Armenia,Armavir,40.13333333333333,44.03333333333333,860.835,BSk
Region-6,Armenia,Artashat,39.95,44.53333333333333,829.32,BSk
Region-6,Armenia,Ashtarak,40.28333333333333,44.333333333333336,1090,Dfa
Region-6,Armenia,Bagratashen,41.233333333333334,44.81666666666667,450.749,Cfa
Region-6,Armenia,Dilijan,40.733333333333334,44.85,1256.148,Dfb
Region-6,Armenia,Fantan,40.38333333333333,44.666666666666664,1799.712,Dfb
Region-6,Armenia,Gavar,40.333333333333336,45.11666666666667,1960.309,Dfb
Region-6,Armenia,Goris,39.516666666666666,46.333333333333336,1403,Cfb
Region-6,Armenia,Gyumri,40.75,43.85,1512.689,Dfb
Region-6,Armenia,Hrazdan,40.483333333333334,44.75,1765.155,Dfb
Region-6,Armenia,Ijevan,40.86666666666667,45.13333333333333,732.378,Cfa
Region-6,Armenia,Jermuk,39.833333333333336,45.666666666666664,2064.37,Dsb
Region-6,Armenia,Martuni,40.13333333333333,45.28333333333333,1943.254,Dfb
Region-6,Armenia,Masrik,40.2,45.75,1939.114,Dfb
Region-6,Armenia,Meghri,38.88333333333333,46.233333333333334,626.559,BSk
Region-6,Armenia,Odzun,41.05,44.6,1105.337,Dfb
Region-6,Armenia,PushlkiniPass,40.9,44.43333333333333,2065.762,Dfb
Region-6,Armenia,SevanLake,40.55,45.0,1917.237,Dfb
Region-6,Armenia,Shorja,40.5,45.266666666666666,1917.225,Dfb
Region-6,Armenia,Sisian,39.516666666666666,46.016666666666666,1580.087,Dfb
Region-6,Armenia,Stepanavan,41.0,44.4,1397.23,Dfb
Region-6,Armenia,Talin,40.38333333333333,43.88333333333333,1636.846,Dfb
Region-6,Armenia,Tashir,41.11666666666667,44.266666666666666,1507.034,Dfb
Region-6,Armenia,Tsaghkahovit,40.63333333333333,44.21666666666667,2100.823,Dfb
Region-6,Armenia,Urtsadzor,39.916666666666664,44.81666666666667,1063.924,BSk
Region-6,Armenia,Vanadzor,40.833333333333336,44.43333333333333,1375.925,Dfb
Region-6,Armenia,VorortaniPass,39.68333333333333,45.7,2387.451,Dfb
Region-6,Armenia,YerevanAgro,40.18333333333333,44.38333333333333,941.721,BSk
Region-6,Armenia,YerevanArabkir,40.18333333333333,44.5,1113.393,BSk
Region-6,Austria,Feuerkogel,47.81666666666667,13.723333333333333,1618,Dfc
Region-6,Austria,Graz_Flughafen,47.05,15.473333333333333,340,Dfb
Region-6,Austria,Innsbruck_Flugplatz,47.31,11.39,578,Dfb
Region-6,Austria,Klagenfurt,46.723333333333336,14.326666666666666,450,Dfb
Region-6,Austria,Kremsmuenster,48.08,14.203333333333331,382,Dfb
Region-6,Austria,Sonnblick,47.075,12.995,3109,ET
Region-6,Austria,Villacher_Alpe,46.62166666666667,13.703333333333331,2117,Dfc
Region-6,Austria,Wien_Hohe_Warte,48.325,16.388333333333335,198,Cfb
Region-6,Belarus,BARANOVICHI,53.208333333333336,25.99833333333333,192,Dfb
Region-6,Belarus,BEREZINO,53.88666666666667,29.07,153,Dfb
Region-6,Belarus,BEREZINSKIIZAPOVEDNIK,54.79666666666667,28.35,174,Dfb
Region-6,Belarus,BOBRUISK,53.25166666666667,29.178333333333335,156,Dfb
Region-6,Belarus,BORISOV,54.343333333333334,28.57,188,Dfb
Region-6,Belarus,BREST,52.11666666666667,23.698333333333338,142,Dfb
Region-6,Belarus,DOKSHITSY,54.906666666666666,27.813333333333333,193,Dfb
Region-6,Belarus,GANTSEVICHI,52.78,26.501666666666665,157,Dfb
Region-6,Belarus,GOMEL,52.41166666666666,31.028333333333332,125,Dfb
Region-6,Belarus,GORKI,54.32333333333333,30.996666666666663,200,Dfb
Region-6,Belarus,GRODNO,53.61333333333334,24.083333333333336,133,Dfb
Region-6,Belarus,IVATSEVICHI,52.73833333333334,25.393333333333334,153,Dfb
Region-6,Belarus,KLICHEV,53.55,29.371666666666663,154,Dfb
Region-6,Belarus,KOSTUCKOVICHI,53.40166666666667,32.093333333333334,168,Dfb
Region-6,Belarus,LIDA,53.913333333333334,25.356666666666666,154,Dfb
Region-6,Belarus,LYNTUPY,55.126666666666665,26.34166666666667,208,Dfb
Region-6,Belarus,MARIYNAGORKA,53.53333333333333,28.18,175,Dfb
Region-6,Belarus,MINSK,53.98833333333333,27.645,156,Dfb
Region-6,Belarus,MOGILEV,53.983333333333334,30.16,192,Dfb
Region-6,Belarus,MOZYR,52.05166666666666,29.236666666666668,189,Dfb
Region-6,Belarus,NOVOGRUDOK,53.66166666666667,25.860000000000003,278,Dfb
Region-6,Belarus,OKTYABR,52.696666666666665,28.906666666666663,141,Dfb
Region-6,Belarus,ORSHA,54.516666666666666,30.496666666666663,186,Dfb
Region-6,Belarus,OSHMYANY,54.489999999999995,25.958333333333336,211,Dfb
Region-6,Belarus,PINSK,52.15,26.171666666666667,140,Dfb
Region-6,Belarus,POLESSKAYA,52.32333333333333,26.685,133,Dfb
Region-6,Belarus,POLOTSK,55.515,28.76,132,Dfb
Region-6,Belarus,PRYZHANY,52.55166666666666,24.523333333333333,162,Dfb
Region-6,Belarus,SHARCOVSCHINA,55.428333333333335,27.49,130,Dfb
Region-6,Belarus,SLAVGOROD,53.45666666666667,31.02166666666667,171,Dfb
Region-6,Belarus,SLUTSK,53.07,27.561666666666667,159,Dfb
Region-6,Belarus,STOLBTSY,53.55666666666667,26.798333333333332,172,Dfb
Region-6,Belarus,VASILEVICHI,52.26166666666666,29.876666666666665,139,Dfb
Region-6,Belarus,VERHNEDVINSK,55.84166666666667,27.973333333333333,132,Dfb
Region-6,Belarus,VITEBSK,55.266666666666666,30.328333333333333,174,Dfb
Region-6,Belarus,VOLKOVYSK,53.166666666666664,24.45,180,Dfb
Region-6,Belarus,VOLOZHIN,54.153333333333336,26.595,229,Dfb
Region-6,Belarus,VYSOKOE,52.333333333333336,23.433333333333337,163,Dfb
Region-6,Belarus,ZHITCKOVICHI,52.28333333333334,27.883333333333333,136,Dfb
Region-6,Belarus,ZHLOBIN,52.94833333333333,30.095,140,Dfb
Region-6,Belgium,ANTWERPENDEURNE,51.224999999999994,4.496666666666667,   12,Cfb
Region-6,Belgium,BEAUVECHAIN,50.806666666666665,4.83,  113,Cfb
Region-6,Belgium,BIERSET,50.708333333333336,5.483333333333333,  201,Cfb
Region-6,Belgium,BRUSSELSNATIONALAIRPORT,50.961666666666666,4.58,   56,Cfb
Region-6,Belgium,CHARLEROIGOSSELIES,50.475,4.473333333333334,  187,Cfb
Region-6,Belgium,ELSENBORN,50.56,6.255,  565,Cfb
Region-6,Belgium,FLORENNES,50.24,4.668333333333334,  285,Cfb
Region-6,Belgium,KLEINEBROGEL,51.18,5.526666666666667,   61,Cfb
Region-6,Belgium,KOKSIJDE,51.11166666666667,2.665,    6,Cfb
Region-6,Belgium,OOSTENDEAIRPORT,51.20166666666667,2.9066666666666667,    3,Cfb
Region-6,Belgium,SEMMERZAKE,50.97666666666667,3.685,   35,Cfb
Region-6,Belgium,SPALASAUVENIERE,50.538333333333334,5.96,  470,Cfb
Region-6,Belgium,STHUBERT,50.06666666666666,5.423333333333334,  563,Cfb
Region-6,Belgium,UCCLE,50.864999999999995,4.3983333333333325,   99,Cfb
Region-6,BosniaAndHerzegovina,BUGOJNO,44.12166666666666,17.453333333333333,562,Dfb
Region-6,BosniaAndHerzegovina,MOSTAR,43.35166666666667,17.846666666666668,99,Cfa
Region-6,BosniaAndHerzegovina,SANSKI_MOST,44.846666666666664,16.67666666666667,158,Cfb
Region-6,BosniaAndHerzegovina,SARAJEVO,43.873333333333335,18.453333333333333,630,Cfb
Region-6,BosniaAndHerzegovina,TUZLA,44.585,18.693333333333335,305,Cfb
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Bijeljina,44.77166666666667,19.24,90,Cfa
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Bileca,42.87166666666667,18.445,441,Cfa
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Cemerno,43.30833333333334,18.643333333333334,1305,Dfb
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Doboj,44.775,18.116666666666667,144,Cfa
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Han_Pijesak,44.1,18.956666666666667,1125,Dfb
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Prijedor,44.998333333333335,16.775,133,Cfa
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Sokolac,43.95,18.843333333333337,898,Dfb
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Srbac,45.11666666666667,17.586666666666666,89,Cfa
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Trebinje,42.785,18.398333333333333,300,Cfa
Region-6,BosniaAndHerzegovinaRepublicOfSrpska,Visegrad,43.855,19.346666666666668,329,Cfb
Region-6,Bulgaria,Burgas,42.5695,27.56283333333333,21,Cfa
Region-6,Bulgaria,Kardzhali,41.71366666666667,25.395333333333333,331,Csa
Region-6,Bulgaria,MurgashPeak,42.91366666666667,23.679833333333335,1687,Dfc
Region-6,Bulgaria,MusalaPeak,42.24166666666667,23.594166666666663,2925,ET
Region-6,Bulgaria,Razgrad,43.647499999999994,26.546166666666668,334.9,Dfa
Region-6,Bulgaria,Sandanski,41.55,23.270833333333332,206,Cfa
Region-6,Bulgaria,Sliven,42.73283333333333,26.3725,259,Cfa
Region-6,Bulgaria,Sofia,42.672666666666665,23.4645,586,Dfb
Region-6,Bulgaria,Varna,43.27483333333333,27.964333333333332,39,Cfa
Region-6,Bulgaria,Vidin,44.048833333333334,22.865166666666667,31,Dfa
Region-6,Croatia,Split_Marjan,45.55,16.475,122,Csa
Region-6,Croatia,ZagrebMaksimir,45.848333333333336,16.035,123,Cfa
Region-6,CzechRepublic,BrnoTurany,49.16833333333333,16.71666666666667,241,Dfb
Region-6,CzechRepublic,Cervena,49.83,17.585,748.13,Dfb
Region-6,CzechRepublic,CeskeBudejoviceRoznov,48.961666666666666,14.485,394.6,Dfb
Region-6,CzechRepublic,Cheb,50.07666666666667,12.431666666666668,483,Dfb
Region-6,CzechRepublic,Churanov,49.07666666666667,13.691666666666666,1117,Dfc
Region-6,CzechRepublic,Doksany,50.50333333333334,14.186666666666666,158,Dfb
Region-6,CzechRepublic,Dukovany,49.156666666666666,16.14,400.15,Dfb
Region-6,CzechRepublic,Holesov,49.34,17.586666666666666,222,Dfb
Region-6,CzechRepublic,KarlovyVary,50.21,12.985,603,Dfb
Region-6,CzechRepublic,Kocelovice,49.47,13.865,519,Dfb
Region-6,CzechRepublic,KostelniMyslova,49.205,15.468333333333334,569,Dfb
Region-6,CzechRepublic,Kucharovice,48.95333333333333,16.095,400.15,Dfb
Region-6,CzechRepublic,Liberec,50.785,15.06,397.72,Dfb
Region-6,CzechRepublic,Luka,49.663333333333334,16.97,510,Dfb
Region-6,CzechRepublic,LysaHora,49.61,18.518333333333334,1322.03,Dfc
Region-6,CzechRepublic,Milesovka,50.58,14.001666666666669,830.5,Dfb
Region-6,CzechRepublic,NamestNadOslavou,49.19166666666666,16.14,474,Dfb
Region-6,CzechRepublic,OstravaMosnov,49.735,18.17666666666667,252.8,Dfb
Region-6,CzechRepublic,Pardubice,50.096666666666664,15.775,225.22,Dfb
Region-6,CzechRepublic,PrahaKbely,50.156666666666666,14.561666666666667,284.5,Dfb
Region-6,CzechRepublic,PrahaLibus,50.04666666666667,14.515,302.04,Cfb
Region-6,CzechRepublic,PrahaRuzyne,50.10166666666667,14.283333333333331,364,Dfb
Region-6,CzechRepublic,Pribyslav,49.663333333333334,15.825,532.5,Dfb
Region-6,CzechRepublic,Primda,49.68333333333333,12.735,742.76,Dfb
Region-6,CzechRepublic,Svratouch,49.74333333333333,16.038333333333334,734,Dfb
Region-6,CzechRepublic,Tusimice,50.42666666666667,13.385,322.4,Dfb
Region-6,CzechRepublic,UstiNadLabem,50.68333333333333,14.08,375.39,Dfb
Region-6,CzechRepublic,UstiNadOrlici,50.04833333333333,16.450000000000003,401.7,Dfb
Region-6,Denmark,HAMMER_ODDE_FYR,55.37166666666666,14.798333333333334,8,Cfb
Region-6,DenmarkFaroeIslands,Torshavn,62.055,-6.838333333333333,54,Cfc
Region-6,DenmarkGreenland,Aasiaat,68.74833333333333,-52.86,"43
",ET
Region-6,DenmarkGreenland,Danmarkshavn,76.78333333333333,-18.675,"11
",ET
Region-6,DenmarkGreenland,MittarfikKangerlussuaq,67.08,-50.72,"50
",Dfc
Region-6,DenmarkGreenland,MittarfikNarsarsuaq,61.215,-45.47,"34
",Dfc
Region-6,DenmarkGreenland,MittarfikPituffik,76.60333333333334,-68.71833333333333,"77
",ET
Region-6,DenmarkGreenland,MittarfikSisimiut,66.95833333333334,-53.79333333333334,"10
",ET
Region-6,DenmarkGreenland,Nuuk,64.18333333333334,-51.80166666666667,"80
",ET
Region-6,DenmarkGreenland,Qaqortoq,60.79333333333334,-46.126666666666665,"57
",ET
Region-6,DenmarkGreenland,StationNord,81.61999999999999,-16.729999999999997,"34
",ET
Region-6,DenmarkGreenland,Tasiilaq,65.66666666666666,-37.653333333333336,"54
",ET
Region-6,Estonia,Jogeva,58.83166666666667,26.49,70,Dfb
Region-6,Estonia,Johvi,59.39,27.473333333333333,73,Dfb
Region-6,Estonia,Kihnu,58.175,23.988333333333333,3,Dfb
Region-6,Estonia,Kunda,59.545,26.581666666666667,3,Dfb
Region-6,Estonia,Kuusiku,59.00666666666667,24.736666666666668,53,Dfb
Region-6,Estonia,Laane-Nigula,58.95666666666667,23.893333333333334,24,Dfb
Region-6,Estonia,Parnu,58.39,24.495,2,Dfb
Region-6,Estonia,Ristna,58.94166666666666,22.148333333333333,7,Dfb
Region-6,Estonia,Sorve,57.98166666666666,22.096666666666668,3,Dfb
Region-6,Estonia,Tallinn-Harku,59.471666666666664,24.616666666666667,33,Dfb
Region-6,Estonia,Tartu-Toravere,58.335,26.51833333333333,70,Dfb
Region-6,Estonia,Tiirikoja,58.94166666666667,26.96333333333333,33,Dfb
Region-6,Estonia,Turi,58.85166666666667,25.455,60,Dfb
Region-6,Estonia,Vaike-Maarja,59.181666666666665,26.301666666666662,121,Dfb
Region-6,Estonia,Valga,57.82333333333333,26.06,64,Dfb
Region-6,Estonia,Viljandi,58.43333333333334,25.601666666666667,86,Dfb
Region-6,Estonia,Vilsandi,58.46333333333333,21.885,6,Dfb
Region-6,Estonia,Virtsu,58.60333333333334,23.581666666666667,2,Dfb
Region-6,Estonia,Voru,57.91166666666667,27.03333333333333,82,Dfb
Region-6,Finland,Ahtari_Inha,62.57833333333333,24.188333333333333,161,Dfc
Region-6,Finland,Alajarvi_Moksy,63.11666666666667,24.315,171,Dfc
Region-6,Finland,Enontekio_Kilpisjarvi_Kylakeskus,69.06666666666666,20.883333333333333,482,Dfc
Region-6,Finland,Haapavesi_Mustikkamaki,64.18833333333335,25.456666666666667,112,Dfc
Region-6,Finland,Hailuoto_Keskikyla,65.035,24.781666666666663,6,Dfc
Region-6,Finland,Hameenlinna_Lammi_Pappila,61.075,25.063333333333336,125,Dfb
Region-6,Finland,Hanko_Tvarminne,59.89666666666667,23.323333333333338,3,Dfb
Region-6,Finland,HeinolaAsemantaus,61.2,26.131666666666668,93,Dfb
Region-6,Finland,HelsinkiKaisaniemi,60.218333333333334,25.001666666666665,3,Dfb
Region-6,Finland,Hyvinkaa_Hyvinkaankyla,60.65833333333334,24.818333333333335,86,Dfb
Region-6,Finland,InariNellim,68.92833333333333,28.378333333333337,121,Dfc
Region-6,Finland,Inari_Saariselka_Matkailukeskus,68.49000000000001,27.479999999999997,302,Dfc
Region-6,Finland,Jamsa_Halli_Lentoasema,61.88333333333333,24.828333333333333,144,Dfc
Region-6,Finland,JokioinenIlmala,60.88333333333333,23.573333333333338,104,Dfb
Region-6,Finland,JomalaJomalaby,60.236666666666665,20.005000000000003,11,Dfb
Region-6,Finland,JoutsaSavenaho,61.943333333333335,26.151666666666664,145,Dfc
Region-6,Finland,Juuka_Niemela,63.31166666666667,29.236666666666668,115,Dfc
Region-6,Finland,Juupajoki_Hyytiala,61.90833333333334,24.305000000000003,154,Dfc
Region-6,Finland,Jyvaskyla_Lentoasema,62.468333333333334,25.691666666666663,139,Dfc
Region-6,Finland,Kaarina_Yltoinen,60.405,22.56,6,Dfb
Region-6,Finland,Kankaanpaa_Niinisalo_Puolustusvoim,61.85666666666667,22.47,120,Dfb
Region-6,Finland,KarviaAlkkia,62.266666666666666,22.881666666666668,162,Dfc
Region-6,Finland,Kauhava_Lentokentta,63.138333333333335,23.095,42,Dfc
Region-6,Finland,Kemionsaari_Kemio,60.19333333333333,22.796666666666667,12,Dfb
Region-6,Finland,Kittila_Pokka,68.185,25.866666666666667,276,Dfc
Region-6,Finland,Kokemaki_Tulkkila,61.266666666666666,22.41,38,Dfb
Region-6,Finland,KotkaRankki,60.41833333333334,27.003333333333337,11,Dfb
Region-6,Finland,KouvolaAnjala,60.76166666666666,26.866666666666667,31,Dfb
Region-6,Finland,KuopioMaaninka,63.193333333333335,27.38,91,Dfc
Region-6,Finland,Kuusamo_Kiutakongas,66.38666666666666,29.371666666666663,164,Dfc
Region-6,Finland,LahtiLaune,61.02333333333333,25.701666666666668,78,Dfb
Region-6,Finland,LieksaLampela,63.343333333333334,30.108333333333334,99,Dfc
Region-6,Finland,LohjaPorla,60.3,24.130000000000003,36,Dfb
Region-6,Finland,MikkeliLentoasema,61.715,27.21333333333333,99,Dfc
Region-6,Finland,Muonio_Kirkonkyla,68.0,23.69,236,Dfc
Region-6,Finland,NurmesValtimo,63.669999999999995,28.891666666666666,114,Dfc
Region-6,Finland,ParainenFagerholm,60.17,21.773333333333333,3,Dfb
Region-6,Finland,Parainen_Uto,59.84166666666667,21.415,6,Dfb
Region-6,Finland,Pello_Kirkonkyla,66.80333333333333,24.028333333333332,85,Dfc
Region-6,Finland,PorvooHarabacka,60.43333333333333,25.643333333333334,22,Dfb
Region-6,Finland,Pudasjarvi_Lentokentta,65.4,27.028333333333332,120,Dfc
Region-6,Finland,Rautavaara_Yla-Luosta,63.435,28.72,164,Dfc
Region-6,Finland,RovaniemiApukka,66.64333333333333,26.065,106,Dfc
Region-6,Finland,RovaniemiLentoasema,66.625,25.861666666666665,189,Dfc
Region-6,Finland,Salla_Kirkonkyla,66.89999999999999,28.713333333333335,218,Dfc
Region-6,Finland,Salla_Varriotunturi,67.825,29.668333333333333,360,Dfc
Region-6,Finland,SavonlinnaPunkaharjuLaukansaari,61.81166666666666,29.39,79,Dfb
Region-6,Finland,Savukoski_Kirkonkyla,67.3,28.228333333333335,180,Dfc
Region-6,Finland,Seinajoki_Pelmaa,62.961666666666666,22.51666666666667,26,Dfc
Region-6,Finland,SiikajokiRuukki,64.68833333333333,25.118333333333332,48,Dfc
Region-6,Finland,Sodankyla_Lokka,67.845,27.81,240,Dfc
